"educ4_race2","target"
"11",0.36683596511043265
"12",0.02669911755918766
"21",0.2794899914743538
"22",0.018070544256847842
"31",0.1877737133196826
"32",0.010236240554385607
"41",0.1048800215691561
"42",0.006014406155953743
