"gender_age6","target"
"11",0.08071768775319962
"12",0.10597065673973342
"13",0.10012317878583672
"14",0.07300451684834512
"15",0.06395280899468715
"16",0.07497915537308149
"21",0.07795670819191641
"22",0.10297026049413846
"23",0.09559271224398888
"24",0.07089765002640173
"25",0.06855312370682043
"26",0.08528154084185056
