"race4_age2","target"
"11",0.31615600928381365
"12",0.44156759118729627
"21",0.08478831641378853
"22",0.07697954161546179
"31",0.03112510585683493
"32",0.013343789907838745
"41",0.021670567512969814
"42",0.01436907822199626
