"race2_gender_educ2","target"
"111",0.2554199895796945
"112",0.12486572232151054
"121",0.26161613692806057
"122",0.1366955708932491
"211",0.08470790357521397
"212",0.02587788689557161
"221",0.081051854730926
"222",0.029764935075773744
