"educ4_race2","target"
"11",0.2830168472189101
"12",0.1594962963258608
"21",0.22157686616384106
"22",0.09762593007604248
"31",0.12046661205364582
"32",0.036537175269547854
"41",0.06155805427310302
"42",0.019722218619048902
