"race4_age2","target"
"11",0.365065800108399
"12",0.5151342626489298
"21",0.0037131419551760534
"22",0.0010602185096085274
"31",0.020901280820029098
"32",0.012135460743389085
"41",0.04611950516797094
"42",0.03587033004649748
