"educ4_race2","target"
"11",0.25338004702399053
"12",0.11107757060489952
"21",0.2689915961449908
"22",0.06662214013836061
"31",0.17076993085584477
"32",0.024694147487949143
"41",0.08927418294347766
"42",0.01519038480048696
