"race2_gender_educ3","target"
"111",0.3074265216275067
"112",0.09417165080300854
"113",0.040001854193806044
"121",0.2980438255346259
"122",0.10031426207840863
"123",0.040241948519972995
"211",0.045444388448848023
"212",0.007776916713417707
"213",0.003493253587151863
"221",0.047817994237736174
"222",0.010671123070925291
"223",0.0045962611845921245
