"educ4_race2","target"
"11",0.19755832808057458
"12",0.14938202104197765
"21",0.18071037261398737
"22",0.10718592370449002
"31",0.14766440635840833
"32",0.0635650685803178
"41",0.10783811421718423
"42",0.04609576540306003
