"age2senior_raceeduc","target"
"111",0.20596126732807624
"112",0.16818049836210827
"113",0.09539916896410541
"114",0.043296617551533974
"120",0.2775745033690779
"211",0.07705557989083382
"212",0.053396367801732784
"213",0.025067443089540408
"214",0.01826143672156905
"220",0.035807116921422105
