"race4_age2","target"
"11",0.36691585990356224
"12",0.4723021717190595
"21",0.00393451201734385
"22",0.001193884797966583
"31",0.07379807872014353
"32",0.03641834560610025
"41",0.025134377452995925
"42",0.020302769782828096
