"gender_age6","target"
"11",0.06130668009181256
"12",0.08208707809242476
"13",0.07849544226237097
"14",0.07919600859185949
"15",0.08857636151064466
"16",0.10234868425091809
"21",0.05786414758071094
"22",0.07981983056600497
"23",0.07878772862143457
"24",0.07964266073995592
"25",0.0910174898193131
"26",0.12085788787254999
