"race2_gender_educ3","target"
"111",0.2302958759587903
"112",0.06846526661737509
"113",0.04114460085579324
"121",0.18526459268472137
"122",0.06560719922049421
"123",0.04570919299818682
"211",0.15427056009805287
"212",0.014252374039853861
"213",0.004868295698798383
"221",0.15273577248265002
"222",0.026818108686102488
"223",0.010568160659181338
