"educ4_race2","target"
"11",0.06074215722205844
"12",0.30681662384864017
"21",0.07348809951584416
"22",0.2547199145491383
"31",0.05829225520917808
"32",0.14618136981244
"41",0.04254083692738917
"42",0.05721874291531171
