"educ4_race2","target"
"11",0.2342714485649452
"12",0.1767323221868181
"21",0.2144071540283257
"22",0.10361049233716285
"31",0.13361802987877533
"32",0.037620603141995994
"41",0.07747572584742866
"42",0.02226422401454815
