"educ4_race2","target"
"11",0.28289627948609725
"12",0.10286694886051997
"21",0.2597028349879599
"22",0.07521248646631719
"31",0.14373331865272826
"32",0.02878660211278375
"41",0.0818696056422459
"42",0.024931923791347822
