"age2senior_raceeduc","target"
"111",0.17804035027759157
"112",0.253325695428591
"113",0.15316737290927734
"114",0.06507960494929199
"120",0.19012628022031605
"211",0.04173933365724141
"212",0.053825702896634374
"213",0.03026446538034745
"214",0.018640236236176434
"220",0.015790958044532382
