"race2_gender_educ3","target"
"111",0.27236517216303824
"112",0.0868929306541004
"113",0.04100059024197182
"121",0.2652062628644676
"122",0.10047397388966721
"123",0.049035960937211125
"211",0.07740660550609484
"212",0.010780475179024088
"213",0.005608668203213053
"221",0.07318315715089789
"222",0.012744296495934726
"223",0.005301906714379034
