"educ4_race2","target"
"11",0.1590356585076035
"12",0.19372947675359548
"21",0.1344653514678529
"22",0.1318073650256837
"31",0.1256520614932195
"32",0.08471894301608812
"41",0.10401612397233963
"42",0.06657501976361717
