"educ4_race2","target"
"11",0.17981356668507084
"12",0.18792910405612828
"21",0.13926307599572862
"22",0.1052917551441404
"31",0.155906697868871
"32",0.08620119781124105
"41",0.09246941042885189
"42",0.053125192009967896
