"age2senior_raceeduc","target"
"111",0.11389998919348115
"112",0.10675847746941547
"113",0.12735719890426792
"114",0.06809588993985043
"120",0.37132004577589584
"211",0.0659135774915897
"212",0.032504598526313155
"213",0.028549498964603112
"214",0.024373520489001453
"220",0.06122720324558181
