"race2_gender_educ2","target"
"111",0.220324666887979
"112",0.07386565966745343
"121",0.22276490203280905
"122",0.08847030986440363
"211",0.15980593732557974
"212",0.025697954675494464
"221",0.16655671203569658
"222",0.042513857510584126
