"educ4_race2","target"
"11",0.21977968393483296
"12",0.0972677504408342
"21",0.30715139832522537
"22",0.0680826369748977
"31",0.18343183828962478
"32",0.028580201953464425
"41",0.08371984118546842
"42",0.011986648895652105
