"race4_age2","target"
"11",0.30705356619283003
"12",0.4397376018875279
"21",0.07825289838325233
"22",0.07196545051275771
"31",0.04253534803020321
"32",0.020272297975529745
"41",0.02302839225534058
"42",0.01715444476255851
