"educ4_race2","target"
"11",0.20110870267684533
"12",0.16311311293538874
"21",0.19197631223453607
"22",0.10781433491282207
"31",0.15244215403642142
"32",0.0584021918386375
"41",0.08883693254191495
"42",0.036306258823433926
