"educ4_race2","target"
"11",0.23546582585683404
"12",0.21402456049774257
"21",0.2087163777041396
"22",0.14176636795791034
"31",0.0899304768979245
"32",0.035784027071688346
"41",0.050916584570050806
"42",0.023395779443709817
