"race2_gender_educ3","target"
"111",0.22657897929850104
"112",0.08021130835713353
"113",0.04431618786283623
"121",0.24680447443579548
"122",0.08204065632525061
"123",0.05971981109182207
"211",0.10360899553863098
"212",0.01681063448507588
"213",0.011268923484721211
"221",0.10189398181852122
"222",0.017356638853110826
"223",0.009389408448600922
