"race2_gender_educ2","target"
"111",0.1443364483523178
"112",0.10944642569654156
"121",0.14916456162313863
"122",0.12022175976901757
"211",0.15898093338573935
"212",0.06469633602582348
"221",0.16655590839353981
"222",0.08659762675388183
