"gender_age6","target"
"11",0.06461028283102359
"12",0.08879229899754923
"13",0.08393277925172243
"14",0.08304656412349294
"15",0.0760970701299047
"16",0.08165144069721177
"21",0.06229974057999034
"22",0.09118527699952596
"23",0.08923922645445807
"24",0.08896505672972077
"25",0.08405674093400815
"26",0.10612352227139205
