"race2_gender_educ2","target"
"111",0.1885433962716143
"112",0.12199466090135844
"121",0.18972530442294763
"122",0.13350785967423412
"211",0.1267184007258539
"212",0.048668594092255914
"221",0.12984954402061377
"222",0.060992239891121916
