"educ4_race2","target"
"11",0.2723172226772289
"12",0.0624808711962534
"21",0.3364668949869283
"22",0.0568196002058644
"31",0.18204294769095034
"32",0.014249783278134089
"41",0.06856789165103591
"42",0.0070547883136046615
