"gender_age6","target"
"11",0.06201858659459998
"12",0.09062327124209305
"13",0.075715311079892475
"14",0.07785306175768286
"15",0.08170039951110321
"16",0.09213690986768247
"21",0.062496368819008226
"22",0.08887380883731118
"23",0.07871065198147909
"24",0.08249646264331212
"25",0.08813728805179967
"26",0.11923787961403569
