"race2_gender_educ3","target"
"111",0.3072236352964195
"112",0.09441987869301506
"113",0.0537546468401487
"121",0.2903658775190765
"122",0.10967521033065936
"123",0.0760673058109959
"211",0.02353746820583056
"212",0.006069262375269027
"213",0.004795539033457249
"221",0.02285462727450597
"222",0.006458618665623166
"223",0.004777929954999022
