"educ4_race2","target"
"11",0.21438244199949047
"12",0.14714417151215545
"21",0.18197354840596605
"22",0.08353891643113145
"31",0.16632198242127968
"32",0.046403226653295104
"41",0.125260803639922
"42",0.03497490893675981
