"educ4_race2","target"
"11",0.2308735520796663
"12",0.16498854913738567
"21",0.19250179589535613
"22",0.09769281031318076
"31",0.14096317147975282
"32",0.04843526527939975
"41",0.08605358977723103
"42",0.038491266038027515
