"race4_age2","target"
"11",0.21082835658416646
"12",0.3738836444200483
"21",0.02438199306836532
"22",0.018765376151460542
"31",0.17238416603016757
"32",0.10815289736514197
"41",0.05259273206685971
"42",0.039010834313790155
