"educ4_race2","target"
"11",0.16884530199842984
"12",0.2092317899205493
"21",0.21357948650302788
"22",0.13160850944323527
"31",0.12757427536617313
"32",0.049938584043056414
"41",0.07471293713658383
"42",0.024509115588944277
