"gender_age6","target"
"11",0.0620091648834489
"12",0.10144723101475796
"13",0.08776389046628763
"14",0.0810065591096004
"15",0.07604203776796949
"16",0.08490482238080325
"21",0.058397428679913294
"22",0.09518091636364016
"23",0.08598276743883812
"24",0.08125897192573384
"25",0.08041408107028257
"26",0.10559212889872438
