"educ4_race2","target"
"11",0.19707071207810894
"12",0.2092332115454136
"21",0.1780859438302866
"22",0.12902869133212677
"31",0.11533417462955571
"32",0.06782552177325067
"41",0.06856413463174736
"42",0.03485761017951035
