"race2_gender_educ2","target"
"111",0.24072660318564817
"112",0.0836710772927597
"121",0.25367999006548086
"122",0.09430588573102289
"211",0.12509477353121332
"212",0.024889219108020603
"221",0.13973587592749687
"222",0.0378965751583576
