"age2senior_raceeduc","target"
"111",0.12347319653624152
"112",0.16965819668274007
"113",0.17500295216777903
"114",0.08466639616227067
"120",0.25912907942973884
"211",0.04102936097331862
"212",0.047885493180714396
"213",0.03430707516973855
"214",0.032063427657683496
"220",0.0327848220397748
