"race4_age2","target"
"11",0.23285455780704614
"12",0.41753755142496013
"21",0.10336822934460536
"22",0.10752509382173027
"31",0.052560953272946215
"32",0.025608883219387615
"41",0.034504573200434915
"42",0.026040157908889326
