"age2senior_raceeduc","target"
"111",0.1131838996579571
"112",0.1492923690318902
"113",0.09156012842034045
"114",0.04675023775634602
"120",0.3676783988165017
"211",0.05566140234047276
"212",0.06428711747113769
"213",0.03601414694583269
"214",0.02796269938023782
"220",0.047609600179283534
