"race2_gender_educ2","target"
"111",0.2302958759587903
"112",0.10960986747316834
"121",0.18526459268472137
"122",0.11131639221868102
"211",0.15427056009805287
"212",0.019120669738652243
"221",0.15273577248265002
"222",0.03738626934528383
