"age2senior_raceeduc","target"
"111",0.19645957001766312
"112",0.1678304969827042
"113",0.08969021172157986
"114",0.04761757550575139
"120",0.27462133815248335
"211",0.0838442502136498
"212",0.046272276037111926
"213",0.022847560148116553
"214",0.017821615648334788
"220",0.05299510557260504
