"race4_age2","target"
"11",0.2953625551592545
"12",0.3411241731761065
"21",0.018997742108678873
"22",0.011217146235070169
"31",0.04033291694611612
"32",0.022951311619734224
"41",0.156882772234987
"42",0.11313138252005257
