"educ4_race2","target"
"11",0.18586115324194508
"12",0.174540964728809
"21",0.2296993154015666
"22",0.1324653678518939
"31",0.1340724658378693
"32",0.04107048272595635
"41",0.08685379385398005
"42",0.01543645635797972
